01/01/2018,,Hours,2018,2019,2020,2021,2022
09/06/2018 13:00,09/06/2018 14:00,3830,49.51,40.9,31.78,67.8,110.7
09/06/2018 14:00,09/06/2018 15:00,3831,46.88,37.5,30.09,64.09,107.5
09/06/2018 15:00,09/06/2018 16:00,3832,46.1,33.4,27.35,60.01,99.38
09/06/2018 16:00,09/06/2018 17:00,3833,46.6,41.72,25.57,62.78,93.09
09/06/2018 17:00,09/06/2018 18:00,3834,48.2,44.38,31.26,71.54,123.91
09/06/2018 18:00,09/06/2018 19:00,3835,66,49.94,38,89.64,142.65
09/06/2018 19:00,09/06/2018 20:00,3836,79,55,41.49,91.43,153.87
09/06/2018 20:00,09/06/2018 21:00,3837,73.2,55,37.19,88.91,150.6
09/06/2018 21:00,09/06/2018 22:00,3838,65,48.63,32,81.21,129.95
09/06/2018 22:00,09/06/2018 23:00,3839,61.6,40.7,29.9,73.97,113.01
09/06/2018 23:00,10/06/2018 00:00,3840,51.3,54,26.46,68.37,87.78
10/06/2018 00:00,10/06/2018 01:00,3841,64,42,30,75.31,148.83
10/06/2018 01:00,10/06/2018 02:00,3842,55.04,35.93,26.58,59.92,111.6
10/06/2018 02:00,10/06/2018 03:00,3843,49,33.99,22.8,58.68,90.52
10/06/2018 03:00,10/06/2018 04:00,3844,48.96,33,21.17,56.43,86
10/06/2018 04:00,10/06/2018 05:00,3845,46.98,32.58,20.59,55.53,85.94
10/06/2018 05:00,10/06/2018 06:00,3846,46,32.6,21.08,57.48,83.04
10/06/2018 06:00,10/06/2018 07:00,3847,44.17,42.1,25.22,65.29,83.07
10/06/2018 07:00,10/06/2018 08:00,3848,45,42.65,29.19,73.46,101.84
10/06/2018 08:00,10/06/2018 09:00,3849,46,54,32.41,76.7,134.95
10/06/2018 09:00,10/06/2018 10:00,3850,46.5,54.9,34.47,84.2,139.97
10/06/2018 10:00,10/06/2018 11:00,3851,60,49.99,34.27,90.01,134.98
10/06/2018 11:00,10/06/2018 12:00,3852,60,47.06,32.34,84.05,114.03
10/06/2018 12:00,10/06/2018 13:00,3853,60,45.7,32,80,110.4
10/06/2018 13:00,10/06/2018 14:00,3854,52.41,38,31.34,80.03,108.98
10/06/2018 14:00,10/06/2018 15:00,3855,46.5,33.41,29.73,68.42,91.96
10/06/2018 15:00,10/06/2018 16:00,3856,45.5,33,28.61,61.52,78.61
10/06/2018 16:00,10/06/2018 17:00,3857,45.4,42,27.56,62.3,64.4
10/06/2018 17:00,10/06/2018 18:00,3858,52.38,45,28.43,67.84,83.02
10/06/2018 18:00,10/06/2018 19:00,3859,55,41.9,31,77,102.39
10/06/2018 19:00,10/06/2018 20:00,3860,73,38.97,31.91,79.93,115
10/06/2018 20:00,10/06/2018 21:00,3861,74.2,36.6,30.34,80.41,120.01
10/06/2018 21:00,10/06/2018 22:00,3862,70.6,36.54,28.71,74.44,124
10/06/2018 22:00,10/06/2018 23:00,3863,66,32.02,28.76,71.5,118.36
10/06/2018 23:00,11/06/2018 00:00,3864,52.72,46.33,25.49,64.31,92.92
11/06/2018 00:00,11/06/2018 01:00,3865,56.52,34.02,24.35,66.7,120
11/06/2018 01:00,11/06/2018 02:00,3866,47.99,30.97,20.8,57.21,91.79
11/06/2018 02:00,11/06/2018 03:00,3867,46,28.2,19.21,54.79,80.7
11/06/2018 03:00,11/06/2018 04:00,3868,46.09,25.31,17.72,52.39,70.22
11/06/2018 04:00,11/06/2018 05:00,3869,46,26.72,16.5,52,36.81
11/06/2018 05:00,11/06/2018 06:00,3870,44,32.93,16.5,54.21,25.01
11/06/2018 06:00,11/06/2018 07:00,3871,47.77,40.09,18.76,64.52,14.93
11/06/2018 07:00,11/06/2018 08:00,3872,50.89,44.1,23.76,73.91,38.74
11/06/2018 08:00,11/06/2018 09:00,3873,58.12,44.79,27.55,79.39,5.01
11/06/2018 09:00,11/06/2018 10:00,3874,72,45.08,29,85,37.06
11/06/2018 10:00,11/06/2018 11:00,3875,76,45.27,31.5,79.99,5.01
11/06/2018 11:00,11/06/2018 12:00,3876,65.02,43.3,30.96,71.61,0
11/06/2018 12:00,11/06/2018 13:00,3877,54,41.65,30.09,70.12,7.42
11/06/2018 13:00,11/06/2018 14:00,3878,53.01,40.17,33.2,72.31,-0.01
11/06/2018 14:00,11/06/2018 15:00,3879,47.4,39.35,28,65.55,-2.49
11/06/2018 15:00,11/06/2018 16:00,3880,46,40.05,17.54,59.76,-0.3
11/06/2018 16:00,11/06/2018 17:00,3881,46,43.7,17.71,65.55,0
11/06/2018 17:00,11/06/2018 18:00,3882,47.9,47.98,28.71,80.31,25.01
11/06/2018 18:00,11/06/2018 19:00,3883,64.98,49,35,80,72
11/06/2018 19:00,11/06/2018 20:00,3884,64.97,44.7,38,84.92,84.99
11/06/2018 20:00,11/06/2018 21:00,3885,58,42.43,35.68,83.44,93.05
11/06/2018 21:00,11/06/2018 22:00,3886,48,42,32,81.33,94.94
11/06/2018 22:00,11/06/2018 23:00,3887,52.99,37.29,31,82.05,107
11/06/2018 23:00,12/06/2018 00:00,3888,45.61,42.02,26.56,77.86,120.59
12/06/2018 00:00,12/06/2018 01:00,3889,54.9,33.46,23.88,80.43,148.1
12/06/2018 01:00,12/06/2018 02:00,3890,46.8,30.67,16.6,78.99,126.3
12/06/2018 02:00,12/06/2018 03:00,3891,45.86,30.31,15.73,71,110.18
12/06/2018 03:00,12/06/2018 04:00,3892,43.5,29.95,14.7,69.94,109.62
12/06/2018 04:00,12/06/2018 05:00,3893,40.6,30.92,14.69,64.28,102.33
12/06/2018 05:00,12/06/2018 06:00,3894,40,35,15.27,58.66,102.31
12/06/2018 06:00,12/06/2018 07:00,3895,44,40.51,17.57,55.08,98.08
12/06/2018 07:00,12/06/2018 08:00,3896,50,47.89,21.9,67.91,106.1
12/06/2018 08:00,12/06/2018 09:00,3897,53.65,49.95,23.94,60.04,90.01
12/06/2018 09:00,12/06/2018 10:00,3898,65,48,28,73.28,77.6
12/06/2018 10:00,12/06/2018 11:00,3899,69,46.18,30.79,82.86,68.87
12/06/2018 11:00,12/06/2018 12:00,3900,58.3,42.19,31,80,64.13
12/06/2018 12:00,12/06/2018 13:00,3901,58,39.37,30.07,78.82,106.65
12/06/2018 13:00,12/06/2018 14:00,3902,54,35.83,32.01,74.37,100.01
12/06/2018 14:00,12/06/2018 15:00,3903,48.98,34.28,28.8,64.71,90.35
12/06/2018 15:00,12/06/2018 16:00,3904,46.8,34.33,23.35,58,69.94
12/06/2018 16:00,12/06/2018 17:00,3905,46.79,43,22,62.37,59.99
12/06/2018 17:00,12/06/2018 18:00,3906,55.1,48.8,30.2,77.43,73.4
12/06/2018 18:00,12/06/2018 19:00,3907,69.96,47.2,33.64,73.91,119.82
12/06/2018 19:00,12/06/2018 20:00,3908,70,43.81,36,88.59,148.8
12/06/2018 20:00,12/06/2018 21:00,3909,61.95,41.18,29.18,95.99,158.26
12/06/2018 21:00,12/06/2018 22:00,3910,52,40.96,26.1,95.75,148
12/06/2018 22:00,12/06/2018 23:00,3911,53.82,36.94,28,94.62,154.82
12/06/2018 23:00,13/06/2018 00:00,3912,51,43,30.6,92.93,150.6
13/06/2018 00:00,13/06/2018 01:00,3913,55.3,38,36,84.07,142.99
13/06/2018 01:00,13/06/2018 02:00,3914,50.91,35.2,32.19,75.06,121.5
13/06/2018 02:00,13/06/2018 03:00,3915,46.5,31.58,29,79.01,121.5
13/06/2018 03:00,13/06/2018 04:00,3916,45.98,27.5,28.97,74.99,117.22
13/06/2018 04:00,13/06/2018 05:00,3917,41.9,26.68,26,71.5,121.08
13/06/2018 05:00,13/06/2018 06:00,3918,41.04,31.54,26.37,68.76,126.74
13/06/2018 06:00,13/06/2018 07:00,3919,43.74,39.1,26.26,68.75,130.73
13/06/2018 07:00,13/06/2018 08:00,3920,55,40.51,27,71.05,149.97
13/06/2018 08:00,13/06/2018 09:00,3921,59,37.41,22.74,67.75,129.91
13/06/2018 09:00,13/06/2018 10:00,3922,74.96,39.07,25.5,78.77,151.06
13/06/2018 10:00,13/06/2018 11:00,3923,70,39.91,29,82.98,144.02
13/06/2018 11:00,13/06/2018 12:00,3924,56,39.07,30.64,80.03,135.83
13/06/2018 12:00,13/06/2018 13:00,3925,52,39.84,30.64,74.4,156.01
13/06/2018 13:00,13/06/2018 14:00,3926,48.1,33.95,30.3,74.92,154.18
13/06/2018 14:00,13/06/2018 15:00,3927,53.4,35,26,62.91,123.9
13/06/2018 15:00,13/06/2018 16:00,3928,46,33.65,20.99,54.39,116.49
13/06/2018 16:00,13/06/2018 17:00,3929,46.1,39.07,20.59,62.84,116.49
13/06/2018 17:00,13/06/2018 18:00,3930,56,44.66,24.8,74.36,137.07
13/06/2018 18:00,13/06/2018 19:00,3931,55,53.53,32.41,75.61,162.36
13/06/2018 19:00,13/06/2018 20:00,3932,52.93,51.54,38.2,83.39,184.49
13/06/2018 20:00,13/06/2018 21:00,3933,55.03,49,38,90.44,191.1
13/06/2018 21:00,13/06/2018 22:00,3934,48.02,43.43,33.13,88.47,187.3
13/06/2018 22:00,13/06/2018 23:00,3935,54,37.36,31.6,84.1,180.37
13/06/2018 23:00,14/06/2018 00:00,3936,46.94,40.01,29.46,76,160.2
14/06/2018 00:00,14/06/2018 01:00,3937,42.4,35.91,35.97,89.37,149.56
14/06/2018 01:00,14/06/2018 02:00,3938,34.96,34.43,30.33,68.51,145.02
14/06/2018 02:00,14/06/2018 03:00,3939,34.41,34.42,30,68.54,129.96
14/06/2018 03:00,14/06/2018 04:00,3940,27.37,33.57,25.78,55.18,129.41
14/06/2018 04:00,14/06/2018 05:00,3941,24.43,33.42,24,52.36,129.98
14/06/2018 05:00,14/06/2018 06:00,3942,28.46,34.41,21.91,55.4,128.28
14/06/2018 06:00,14/06/2018 07:00,3943,32,44.85,19.6,67.77,131.73
14/06/2018 07:00,14/06/2018 08:00,3944,43.91,50.74,20.97,76.47,184.06
14/06/2018 08:00,14/06/2018 09:00,3945,53.1,48,21.14,76.21,177.56
14/06/2018 09:00,14/06/2018 10:00,3946,60.01,46,25.05,78.1,168.6
14/06/2018 10:00,14/06/2018 11:00,3947,54.49,40.94,27,77.24,156.91
14/06/2018 11:00,14/06/2018 12:00,3948,53.82,40.3,33.5,68.51,144.42
14/06/2018 12:00,14/06/2018 13:00,3949,50,36,32.4,68.93,146
14/06/2018 13:00,14/06/2018 14:00,3950,45.2,33.42,33.5,75.37,142.32
14/06/2018 14:00,14/06/2018 15:00,3951,41.69,32.5,29.04,69.89,134.7
14/06/2018 15:00,14/06/2018 16:00,3952,40,33.4,24.48,68.59,134.29
14/06/2018 16:00,14/06/2018 17:00,3953,37.6,41.32,24,64.06,141.05
14/06/2018 17:00,14/06/2018 18:00,3954,48,49.1,28.99,82.15,159.28
14/06/2018 18:00,14/06/2018 19:00,3955,60,52.46,33.8,85.51,191.58
14/06/2018 19:00,14/06/2018 20:00,3956,60.99,49.6,37.5,94.33,204.99
14/06/2018 20:00,14/06/2018 21:00,3957,59.6,44.5,38.1,92.14,209.2
14/06/2018 21:00,14/06/2018 22:00,3958,66.65,39.97,35.79,91.6,202.4
14/06/2018 22:00,14/06/2018 23:00,3959,70,34.87,32.68,93.92,193.08
14/06/2018 23:00,15/06/2018 00:00,3960,61.7,43.22,34,89.95,169.49
15/06/2018 00:00,15/06/2018 01:00,3961,55.03,38.2,34.69,82.28,157.36
15/06/2018 01:00,15/06/2018 02:00,3962,60.06,34.08,26.12,71.09,142.82
15/06/2018 02:00,15/06/2018 03:00,3963,56,33.54,23.57,71.09,144.33
15/06/2018 03:00,15/06/2018 04:00,3964,48.74,32.71,23.06,72.21,140.8
15/06/2018 04:00,15/06/2018 05:00,3965,45.26,30.9,21.93,71.1,138.82
15/06/2018 05:00,15/06/2018 06:00,3966,44.9,29.9,20.6,71.1,142.06
15/06/2018 06:00,15/06/2018 07:00,3967,51.07,31.34,27.58,75.35,145.74
15/06/2018 07:00,15/06/2018 08:00,3968,55.09,34.2,32.51,85.78,186.8
15/06/2018 08:00,15/06/2018 09:00,3969,55.74,39.4,33.12,100.25,198.79
15/06/2018 09:00,15/06/2018 10:00,3970,57.9,47.9,33.07,105.07,189.02
15/06/2018 10:00,15/06/2018 11:00,3971,60,48,31.41,101.13,176.85
15/06/2018 11:00,15/06/2018 12:00,3972,56,42.84,31.33,83.12,157.92
15/06/2018 12:00,15/06/2018 13:00,3973,50.57,39,31.42,75.19,156.12
15/06/2018 13:00,15/06/2018 14:00,3974,53.65,34.06,30.67,74.22,150
15/06/2018 14:00,15/06/2018 15:00,3975,51.42,31.82,29.39,61.9,140.22
15/06/2018 15:00,15/06/2018 16:00,3976,50.37,31.96,28.48,60,140.88
15/06/2018 16:00,15/06/2018 17:00,3977,48,34.2,28.04,61.4,144.9
15/06/2018 17:00,15/06/2018 18:00,3978,60.29,44.18,30.41,72.7,176.95
15/06/2018 18:00,15/06/2018 19:00,3979,69.9,50.01,36.8,83.76,198.97
15/06/2018 19:00,15/06/2018 20:00,3980,72.02,50.49,40.27,88.98,214.7
15/06/2018 20:00,15/06/2018 21:00,3981,72.28,47.9,38,88.73,216.68
15/06/2018 21:00,15/06/2018 22:00,3982,63,44.18,33.23,82.75,206.43
15/06/2018 22:00,15/06/2018 23:00,3983,58.02,38.93,33.53,76.69,201.5
15/06/2018 23:00,16/06/2018 00:00,3984,52.67,40.8,29.32,71.31,179.3
16/06/2018 00:00,16/06/2018 01:00,3985,55.3,40,27.98,78,186.9
16/06/2018 01:00,16/06/2018 02:00,3986,55.01,37.2,24.62,71.31,161
16/06/2018 02:00,16/06/2018 03:00,3987,58.89,36.25,23.31,62.08,156.7
16/06/2018 03:00,16/06/2018 04:00,3988,53.82,33.8,22.95,59.42,153.79
16/06/2018 04:00,16/06/2018 05:00,3989,46.22,30,22.53,62.83,148.62
16/06/2018 05:00,16/06/2018 06:00,3990,45,31,23.15,68.99,149.43
16/06/2018 06:00,16/06/2018 07:00,3991,40.7,36,27,78.99,154.98
16/06/2018 07:00,16/06/2018 08:00,3992,47.05,32,30.7,87.56,194.2
16/06/2018 08:00,16/06/2018 09:00,3993,43,36.48,30.89,83.76,203.75
16/06/2018 09:00,16/06/2018 10:00,3994,50,45.46,33.68,89.21,204.21
16/06/2018 10:00,16/06/2018 11:00,3995,68,45.98,34,88.44,195.43
16/06/2018 11:00,16/06/2018 12:00,3996,66,44,34.08,78.99,164.2
16/06/2018 12:00,16/06/2018 13:00,3997,59.2,41.6,34,74.57,151.93
16/06/2018 13:00,16/06/2018 14:00,3998,52.7,33,31.79,75.42,145.08
16/06/2018 14:00,16/06/2018 15:00,3999,47.02,26.91,28.26,72.39,143.4
16/06/2018 15:00,16/06/2018 16:00,4000,46,29.62,26.86,71.11,143.01
16/06/2018 16:00,16/06/2018 17:00,4001,40.95,34.95,26.47,73.48,154
16/06/2018 17:00,16/06/2018 18:00,4002,46,43.7,28.7,86.25,182.19
16/06/2018 18:00,16/06/2018 19:00,4003,52.48,45.96,33.39,99.94,226.01
16/06/2018 19:00,16/06/2018 20:00,4004,64.9,47.5,37.38,106.46,240.24
16/06/2018 20:00,16/06/2018 21:00,4005,70,48,33.66,104.91,240
16/06/2018 21:00,16/06/2018 22:00,4006,69.81,44,31.89,99.99,228.53
16/06/2018 22:00,16/06/2018 23:00,4007,69.77,37.66,30.64,95.66,214.57
16/06/2018 23:00,17/06/2018 00:00,4008,57,36,27.15,85,188.02
17/06/2018 00:00,17/06/2018 01:00,4009,58,31,28.07,79.94,254.56
17/06/2018 01:00,17/06/2018 02:00,4010,53.94,28.07,27,72.42,226.34
17/06/2018 02:00,17/06/2018 03:00,4011,52.95,28.04,25.8,68.13,215.48
17/06/2018 03:00,17/06/2018 04:00,4012,51.56,27.17,24.71,65.05,197.67
17/06/2018 04:00,17/06/2018 05:00,4013,45.94,28.24,23.24,65.01,165.85
17/06/2018 05:00,17/06/2018 06:00,4014,40.56,38.3,25,65.03,164.92
17/06/2018 06:00,17/06/2018 07:00,4015,35.28,44,27.16,70.42,158.69
17/06/2018 07:00,17/06/2018 08:00,4016,42.57,43.07,32,81.7,203.97
17/06/2018 08:00,17/06/2018 09:00,4017,25.17,41.74,33.18,89.99,240.53
17/06/2018 09:00,17/06/2018 10:00,4018,39.7,44,36.63,106.99,233.47
17/06/2018 10:00,17/06/2018 11:00,4019,51.25,37.73,34.3,103.99,210.38
17/06/2018 11:00,17/06/2018 12:00,4020,57.9,36,33.63,89.72,189.23
17/06/2018 12:00,17/06/2018 13:00,4021,59.5,34.36,33.08,84.62,177.57
17/06/2018 13:00,17/06/2018 14:00,4022,56.6,32,33.06,83.94,163.76
17/06/2018 14:00,17/06/2018 15:00,4023,52,32.68,32.18,71.51,152.55
17/06/2018 15:00,17/06/2018 16:00,4024,46.24,34.7,29.43,68.56,152.53
17/06/2018 16:00,17/06/2018 17:00,4025,45,38.94,28.91,68.28,158.9
17/06/2018 17:00,17/06/2018 18:00,4026,47.5,43.9,32.46,78.74,183.01
17/06/2018 18:00,17/06/2018 19:00,4027,67.48,49.2,38.99,97.9,216.46
17/06/2018 19:00,17/06/2018 20:00,4028,70,52.4,41.04,95.08,228.32
17/06/2018 20:00,17/06/2018 21:00,4029,70.05,50.44,35,93.55,237.2
17/06/2018 21:00,17/06/2018 22:00,4030,70,42.96,33.65,84.91,239.87
17/06/2018 22:00,17/06/2018 23:00,4031,60.19,38.57,32.05,80.61,235.29
17/06/2018 23:00,18/06/2018 00:00,4032,45.97,39.2,27.77,72.67,208.87
18/06/2018 00:00,18/06/2018 01:00,4033,55.8,33.07,25.52,80,207.98
18/06/2018 01:00,18/06/2018 02:00,4034,46.49,30.05,23.34,73.07,179.01
18/06/2018 02:00,18/06/2018 03:00,4035,40.58,30.19,21.72,70.6,166.72
18/06/2018 03:00,18/06/2018 04:00,4036,38,29.94,21,69.41,158.19
18/06/2018 04:00,18/06/2018 05:00,4037,35,29.42,21.09,65.44,152.03
18/06/2018 05:00,18/06/2018 06:00,4038,35,34.7,22.31,65.05,150.46
18/06/2018 06:00,18/06/2018 07:00,4039,41.77,40.08,25.07,70.74,158.5
18/06/2018 07:00,18/06/2018 08:00,4040,58,42.99,30.04,81.46,165.42
18/06/2018 08:00,18/06/2018 09:00,4041,60,41.43,31.77,86.68,159.01
18/06/2018 09:00,18/06/2018 10:00,4042,70.19,40,33.88,91.43,168.29
18/06/2018 10:00,18/06/2018 11:00,4043,70.7,35.73,33.7,91.64,155.65
18/06/2018 11:00,18/06/2018 12:00,4044,63,37.17,33.83,81.2,138.48
18/06/2018 12:00,18/06/2018 13:00,4045,56.8,41,33.22,80,122
18/06/2018 13:00,18/06/2018 14:00,4046,49.44,39.94,31.2,81.83,107.24
18/06/2018 14:00,18/06/2018 15:00,4047,47.2,35.24,29.52,71.62,97.66
18/06/2018 15:00,18/06/2018 16:00,4048,45.98,39.42,28,68.77,97.15
18/06/2018 16:00,18/06/2018 17:00,4049,45.99,49.35,28,65.77,125.03
18/06/2018 17:00,18/06/2018 18:00,4050,47.2,54,30.37,74.11,137.96
18/06/2018 18:00,18/06/2018 19:00,4051,60,59.06,32.2,84.98,161.1
18/06/2018 19:00,18/06/2018 20:00,4052,57.4,58,34.04,87.99,158.6
18/06/2018 20:00,18/06/2018 21:00,4053,55,48.85,33.3,86.39,168.13
18/06/2018 21:00,18/06/2018 22:00,4054,51.7,43.17,32.63,79.94,144.38
18/06/2018 22:00,18/06/2018 23:00,4055,49.99,37,30.03,80,129.83
18/06/2018 23:00,19/06/2018 00:00,4056,46.97,40.54,26.56,75.3,151.56
19/06/2018 00:00,19/06/2018 01:00,4057,55.2,35.08,27,82,202.92
19/06/2018 01:00,19/06/2018 02:00,4058,48.79,33.4,22.57,75.01,180.83
19/06/2018 02:00,19/06/2018 03:00,4059,41.93,33.3,21.46,67.98,154.18
19/06/2018 03:00,19/06/2018 04:00,4060,40.05,32.98,20.51,68.83,140
19/06/2018 04:00,19/06/2018 05:00,4061,44.91,32.95,20.43,62.19,129.98
19/06/2018 05:00,19/06/2018 06:00,4062,46.9,35.47,21.24,60.76,121.5
19/06/2018 06:00,19/06/2018 07:00,4063,53.36,41.1,26.4,67.3,119.17
19/06/2018 07:00,19/06/2018 08:00,4064,60,51.8,31.03,78,119.95
19/06/2018 08:00,19/06/2018 09:00,4065,50.2,60.1,34.79,69.52,99.94
19/06/2018 09:00,19/06/2018 10:00,4066,59.7,62.8,33.45,81.13,113.92
19/06/2018 10:00,19/06/2018 11:00,4067,67.53,57.9,32.03,93.99,122.92
19/06/2018 11:00,19/06/2018 12:00,4068,69.98,57.1,30.9,90.01,127.72
19/06/2018 12:00,19/06/2018 13:00,4069,69.54,51.1,28.93,90,147.2
19/06/2018 13:00,19/06/2018 14:00,4070,66,42.5,27.42,88.53,171.21
19/06/2018 14:00,19/06/2018 15:00,4071,57.45,35.03,24.86,75.06,135.66
19/06/2018 15:00,19/06/2018 16:00,4072,50.6,34.5,23.31,64.01,124.58
19/06/2018 16:00,19/06/2018 17:00,4073,50,39,22.15,68.84,118.62
19/06/2018 17:00,19/06/2018 18:00,4074,66,45.96,26.36,80,149.9
19/06/2018 18:00,19/06/2018 19:00,4075,68,48.93,30.1,95.18,161.99
19/06/2018 19:00,19/06/2018 20:00,4076,65.01,47,31.39,100.01,197.45
19/06/2018 20:00,19/06/2018 21:00,4077,60,42,31.5,100,200.03
19/06/2018 21:00,19/06/2018 22:00,4078,53.65,40.3,31.41,80.06,201.04
19/06/2018 22:00,19/06/2018 23:00,4079,53.35,37.1,32.21,75.34,200.05
19/06/2018 23:00,20/06/2018 00:00,4080,51,41.13,29.07,73.52,186.23
20/06/2018 00:00,20/06/2018 01:00,4081,57,36.1,32.09,93.06,168.07
20/06/2018 01:00,20/06/2018 02:00,4082,55,33,27.44,80,154.97
20/06/2018 02:00,20/06/2018 03:00,4083,44.95,32.96,25.46,79.91,151.18
20/06/2018 03:00,20/06/2018 04:00,4084,40,32.51,24.99,78.98,145.9
20/06/2018 04:00,20/06/2018 05:00,4085,36.93,32.3,22.39,76.05,148.41
20/06/2018 05:00,20/06/2018 06:00,4086,38.49,31.51,21.6,70.99,154.92
20/06/2018 06:00,20/06/2018 07:00,4087,41.98,38.52,22,74.88,155.91
20/06/2018 07:00,20/06/2018 08:00,4088,51.99,48.96,27.4,79.99,185
20/06/2018 08:00,20/06/2018 09:00,4089,47.91,53,32,72.64,219.98
20/06/2018 09:00,20/06/2018 10:00,4090,53.16,50.48,33.94,72.66,220
20/06/2018 10:00,20/06/2018 11:00,4091,55.93,42,38,77.58,207.76
20/06/2018 11:00,20/06/2018 12:00,4092,52,38.14,37,90.28,197.67
20/06/2018 12:00,20/06/2018 13:00,4093,52,34.6,37.09,92.59,168.9
20/06/2018 13:00,20/06/2018 14:00,4094,52.54,32.5,36,98,156.27
20/06/2018 14:00,20/06/2018 15:00,4095,47.8,32.36,29.3,84.93,138.78
20/06/2018 15:00,20/06/2018 16:00,4096,47.04,32.25,17,76.24,132.53
20/06/2018 16:00,20/06/2018 17:00,4097,47.04,39.93,17.68,75.85,129
20/06/2018 17:00,20/06/2018 18:00,4098,60.6,43.95,22.05,84.43,173.84
20/06/2018 18:00,20/06/2018 19:00,4099,71,45.5,35.2,101.03,222.16
20/06/2018 19:00,20/06/2018 20:00,4100,74.98,51.41,42,99.95,256
20/06/2018 20:00,20/06/2018 21:00,4101,65,50,39.95,98,255.46
20/06/2018 21:00,20/06/2018 22:00,4102,53,46.74,32.9,84.35,234.3
20/06/2018 22:00,20/06/2018 23:00,4103,50.6,37.97,32.41,78,215.16
20/06/2018 23:00,21/06/2018 00:00,4104,48,38.7,29.41,72.05,196.9
21/06/2018 00:00,21/06/2018 01:00,4105,64.4,32.54,28.1,95.32,185.27
21/06/2018 01:00,21/06/2018 02:00,4106,55,32,23.23,75.4,164.09
21/06/2018 02:00,21/06/2018 03:00,4107,48.93,32.01,19.59,72.05,156.32
21/06/2018 03:00,21/06/2018 04:00,4108,37.3,32,17.86,68.71,151.11
21/06/2018 04:00,21/06/2018 05:00,4109,34.92,32,14.22,64.78,153.65
21/06/2018 05:00,21/06/2018 06:00,4110,32.06,34.04,11,60.09,153.66
21/06/2018 06:00,21/06/2018 07:00,4111,38.7,38.05,9.64,65.54,165.97
21/06/2018 07:00,21/06/2018 08:00,4112,50.98,42.95,9.88,76.3,205.91
21/06/2018 08:00,21/06/2018 09:00,4113,52.05,44.6,12.34,80.26,253.93
21/06/2018 09:00,21/06/2018 10:00,4114,60,41.28,12.1,90.32,239.01
21/06/2018 10:00,21/06/2018 11:00,4115,56.09,37.58,14.45,91.97,223.59
21/06/2018 11:00,21/06/2018 12:00,4116,53,38.1,15.8,89.02,211.47
21/06/2018 12:00,21/06/2018 13:00,4117,50.21,35,17.3,87.83,201.58
21/06/2018 13:00,21/06/2018 14:00,4118,48.2,32.59,12.21,88.27,196.28
21/06/2018 14:00,21/06/2018 15:00,4119,48,32.57,7.68,78.09,194.01
21/06/2018 15:00,21/06/2018 16:00,4120,47.97,33.6,7.8,70.44,194.96
21/06/2018 16:00,21/06/2018 17:00,4121,45.74,40.5,10.8,66.68,219.79
21/06/2018 17:00,21/06/2018 18:00,4122,52.7,47,19.37,78.99,261.5
21/06/2018 18:00,21/06/2018 19:00,4123,57.11,51,25.98,100.19,291.64
21/06/2018 19:00,21/06/2018 20:00,4124,69.9,52.4,35.01,102.11,333.96
21/06/2018 20:00,21/06/2018 21:00,4125,65.1,47,36,89.91,343.34
21/06/2018 21:00,21/06/2018 22:00,4126,65,42.1,38,79.92,310.28
21/06/2018 22:00,21/06/2018 23:00,4127,65,37.77,40.09,77.48,283.77
21/06/2018 23:00,22/06/2018 00:00,4128,56,47.95,41,69.05,248.74
22/06/2018 00:00,22/06/2018 01:00,4129,55.05,36.3,33.3,78.99,225.42
22/06/2018 01:00,22/06/2018 02:00,4130,51.98,34.12,22,72.91,192.99
22/06/2018 02:00,22/06/2018 03:00,4131,43.4,31.96,19.23,75.83,176.83
22/06/2018 03:00,22/06/2018 04:00,4132,41,31.06,19.55,71.56,158.63
22/06/2018 04:00,22/06/2018 05:00,4133,39.94,30.9,19.98,71.01,159.9
22/06/2018 05:00,22/06/2018 06:00,4134,39.92,29.93,21.41,69.91,149.97
22/06/2018 06:00,22/06/2018 07:00,4135,40.03,29.97,28.52,70.79,150.22
22/06/2018 07:00,22/06/2018 08:00,4136,55.01,33.04,34,79.95,209.68
22/06/2018 08:00,22/06/2018 09:00,4137,50,42.02,36,82.7,257.84
22/06/2018 09:00,22/06/2018 10:00,4138,65.3,45,38,87.81,243.32
22/06/2018 10:00,22/06/2018 11:00,4139,65.29,40,36,87.29,221.85
22/06/2018 11:00,22/06/2018 12:00,4140,54.27,37.44,29.54,81.67,178.24
22/06/2018 12:00,22/06/2018 13:00,4141,49.5,34,27.95,81.15,177.06
22/06/2018 13:00,22/06/2018 14:00,4142,45.45,30.48,26.56,81.86,170.48
22/06/2018 14:00,22/06/2018 15:00,4143,45.44,29,26.32,75,164.81
22/06/2018 15:00,22/06/2018 16:00,4144,44.74,28.98,25.63,71.91,161.33
22/06/2018 16:00,22/06/2018 17:00,4145,45.44,31.4,25.02,71.88,176.59
22/06/2018 17:00,22/06/2018 18:00,4146,55.5,42.81,29.31,83.51,229.12
22/06/2018 18:00,22/06/2018 19:00,4147,63.3,48.1,34.2,101.78,279.75
22/06/2018 19:00,22/06/2018 20:00,4148,71.79,50,40,109.94,319.93
22/06/2018 20:00,22/06/2018 21:00,4149,69.91,47.46,37.93,106.27,312.74
22/06/2018 21:00,22/06/2018 22:00,4150,65,43,34.89,93.25,277.68
22/06/2018 22:00,22/06/2018 23:00,4151,55,38,33.81,84.93,234.02
